step,t,tau,E,Omega,w_inf,phi_prime,czeta_count,wall_s
402,7.58684860207406,2.4119999999999866,1.0435315265657874,66.78598075406077,16.367702981565525,4.9505844573430755,0,36.01689839363098
403,7.616607735350917,2.4179999999999864,1.0460607967704232,66.94785404148611,16.38748604131958,4.959855546142899,0,36.11194396018982
404,7.6464224881165475,2.423999999999986,1.0485877055982302,67.10957620083829,16.40722679022006,4.969125460938426,0,36.19124889373779
405,7.676292853238808,2.429999999999986,1.051112255758359,67.27114740550255,16.426925402082897,4.978394187043339,0,36.27050995826721
406,7.7062188234980855,2.4359999999999857,1.0536344499818366,67.43256783026429,16.446582049735532,4.987661709879654,0,36.36610770225525
407,7.736200391587947,2.4419999999999855,1.0561542910211292,67.59383765128094,16.466196905023896,4.99692801497692,0,36.47709822654724
408,7.766237550115775,2.4479999999999853,1.0586717816497089,67.75495704605439,16.485770138819277,5.0061930879714005,0,36.556504011154175
409,7.7963302916034065,2.453999999999985,1.0611869246616275,67.91592619340356,16.50530192102507,5.015456914605235,0,36.6358003616333
410,7.8264786084877604,2.459999999999985,1.0636997228710972,68.07674527343771,16.524792420583655,5.024719480725696,0,36.73107838630676
411,7.8566824931214665,2.4659999999999846,1.0662101791120777,68.23741446752989,16.544241805483008,5.033980772284342,0,36.82655572891235
412,7.886941937773484,2.4719999999999844,1.068718296237868,68.39793395829086,16.563650242763412,5.043240775336264,0,36.922099590301514
413,7.9172569346297195,2.477999999999984,1.071224077120704,68.55830392954343,16.58301789852403,5.05249947603929,0,37.0019748210907
414,7.947627475793639,2.483999999999984,1.0737275246513636,68.71852456629699,16.602344937929466,5.061756860653212,0,37.097615242004395
415,7.978053553286873,2.489999999999984,1.076228641738777,68.87859605472279,16.62163152521627,5.071012915539023,0,37.17717957496643
416,8.008535159049822,2.4959999999999836,1.0787274313096424,69.03851858212913,16.640877823699363,5.080267627158153,0,37.27254366874695
417,8.039072284942252,2.5019999999999833,1.0812238963080465,69.19829233693727,16.66008399577844,5.089520982071707,0,37.36801719665527
418,8.06966492274389,2.507999999999983,1.0837180396950932,69.35791750865748,16.679250202944313,5.0987729669397295,0,37.457194089889526
419,8.100313064155012,2.513999999999983,1.0862098644485327,69.51739428786553,16.698376605785203,5.108023568520447,0,37.542813777923584
420,8.13101670079703,2.5199999999999827,1.0886993735624042,69.67672286617953,16.717463363993016,5.1172727736695585,0,37.622034549713135
421,8.161775824213066,2.5259999999999825,1.0911865700466745,69.83590343623709,16.736510636369456,5.126520569339469,0,37.70124936103821
422,8.192590425868538,2.5319999999999823,1.0936714569268884,69.99493619167274,16.75551858083225,5.135766942578596,0,37.79090690612793
423,8.223460497151722,2.537999999999982,1.0961540372438225,70.15382132709584,16.77448735442117,5.145011880530617,0,37.86035227775574
424,8.254386029374325,2.543999999999982,1.0986343140531423,70.31255903806874,16.79341711330415,5.1542553704338,0,37.93952465057373
425,8.285367013772047,2.5499999999999816,1.1011122904250674,70.47114952108517,16.81230801278326,5.163497399620274,0,38.0189950466156
426,8.31640344150514,2.5559999999999814,1.1035879694440385,70.62959297354902,16.831160207300588,5.17273795551531,0,38.11410856246948
427,8.34749530365896,2.561999999999981,1.106061354208393,70.78788959375358,16.84997385044428,5.181977025636672,0,38.20916771888733
428,8.378642591244523,2.567999999999981,1.1085324478300398,70.94603958086073,16.86874909495426,5.191214597593887,0,38.28834557533264
429,8.409845295199048,2.5739999999999807,1.1110012534341454,71.10404313488085,16.887486092728125,5.200450659087577,0,38.383272886276245
430,8.441103406386501,2.5799999999999805,1.1134677741588206,71.26190045665273,16.906184994826873,5.209685197908786,0,38.46292853355408
431,8.472416915598131,2.5859999999999803,1.1159320131548116,71.41961174782384,16.924845951480656,5.218918201938303,0,38.56083846092224
432,8.503785813553007,2.59199999999998,1.118393973585198,71.57717721083101,16.94346911209438,5.228149659145981,0,38.637487173080444
433,8.535210090898548,2.59799999999998,1.1208536586250932,71.73459704888118,16.962054625253444,5.237379557590118,0,38.71690082550049
434,8.566689738211048,2.6039999999999797,1.1233110714613515,71.89187146593278,16.980602638729223,5.2466078854167515,0,38.812352657318115
435,8.598224745996202,2.6099999999999794,1.1257662152922752,72.04900066667689,16.999113299484662,5.255834630859036,0,38.90723490715027
436,8.629815104689621,2.6159999999999792,1.1282190933273317,72.20598485651912,17.01758675367976,5.265059782236592,0,39.001575231552124
437,8.66146080465735,2.621999999999979,1.1306697087868711,72.36282424156161,17.036023146677014,5.274283327954864,0,39.09631323814392
438,8.693161836196378,2.627999999999979,1.133118064901847,72.51951902858514,17.054422623046857,5.283505256504498,0,39.19152355194092
439,8.724918189535142,2.6339999999999786,1.1355641649135466,72.67606942503184,17.072785326572994,5.292725556460693,0,39.318870306015015
440,8.756729854834038,2.6399999999999784,1.138008012073319,72.83247563898777,17.091111400257745,5.301944216482594,0,39.39828562736511
441,8.788596822185914,2.645999999999978,1.1404496096423098,72.98873787916598,17.109400986327334,5.311161225312665,0,39.493916511535645
442,8.82051908161657,2.651999999999978,1.1428889608912016,73.14485635488991,17.1276542262371,5.320376571776064,0,39.589497804641724
443,8.852496623085251,2.6579999999999777,1.1453260690999552,73.30083127607682,17.145871260676753,5.329590244780069,0,39.717416286468506
444,8.884529436485131,2.6639999999999775,1.1477609375575564,73.45666285322152,17.164052229575475,5.338802233313428,0,39.82898187637329
445,8.916617511643807,2.6699999999999773,1.1501935695617653,73.61235129738044,17.182197272107086,5.348012526445803,0,39.955671548843384
446,8.94876083832377,2.675999999999977,1.1526239684188733,73.76789682015593,17.20030652669513,5.3572211133271574,0,40.07725787162781
447,8.980959406222892,2.681999999999977,1.155052137443455,73.9232996336806,17.218380131017824,5.366427983187136,0,40.179121255874634
448,9.013213205962538,2.6879999999999766,1.157478079958135,74.07855995060208,17.236418544284255,5.375633289941035,0,40.275044441223145
449,9.045522231370484,2.6939999999999764,1.159901799219103,74.23367797931638,17.25442296614115,5.384837567990959,0,40.3546826839447
450,9.077886471932704,2.699999999999976,1.162323298245472,74.38865391304645,17.272392133530907,5.3940400937034445,0,40.466411113739014
451,9.11030591707252,2.705999999999976,1.1647425803859224,74.54348796610753,17.290326181305375,5.403240856635848,0,40.5666606426239
452,9.142780556151054,2.7119999999999758,1.167159648996234,74.69818035326942,17.308225243594805,5.412439846422319,0,40.67761707305908
453,9.175310378467694,2.7179999999999755,1.1695745074390687,74.85273128974218,17.326089453812614,5.421637052773199,0,40.769108057022095
454,9.207895373260541,2.7239999999999753,1.17198715908375,75.00714099116232,17.343918944660178,5.43083246547448,0,40.880733489990234
455,9.240535529706865,2.729999999999975,1.1743976073060494,75.16140967357896,17.361713848131608,5.44002607438726,0,40.97648000717163
456,9.273230836923547,2.735999999999975,1.176805855487974,75.31553755344032,17.37947429551841,5.449217869447176,0,41.06768012046814
457,9.305981283967531,2.7419999999999747,1.1792119070175573,75.46952484758039,17.39720041741421,5.458407840663887,0,41.151583194732666
458,9.338786859836254,2.7479999999999745,1.1816157652886563,75.6233717732057,17.414892343719362,5.467595978120514,0,41.24681115150452
459,9.371647553468094,2.7539999999999742,1.1840174337007465,75.77707854788255,17.432550203645523,5.476782271973111,0,41.34256291389465
460,9.404563353742795,2.759999999999974,1.1864169156587254,75.93064538952412,17.450174125720267,5.485966712450142,0,41.438031911849976
461,9.437534249481907,2.765999999999974,1.188814214572715,76.08407251637803,17.467764237791584,5.495149289851955,0,41.53315091133118
462,9.470560229449209,2.7719999999999736,1.1912093338578678,76.23736014701382,17.485320667032408,5.5043299945502655,0,41.62867712974548
463,9.503641282351134,2.7779999999999734,1.1936022769341785,76.39050850031091,17.502843539945022,5.5135088169876205,0,41.70860981941223
464,9.536777396837195,2.783999999999973,1.1959930472262945,76.5435177954466,17.5203329823655,5.5226857476768885,0,41.82041931152344
465,9.5699685615004,2.789999999999973,1.1983816481633334,76.69638825188417,17.537789119468147,5.531860777200786,0,41.9147310256958
466,9.603214764877666,2.7959999999999727,1.2007680831787004,76.84912008936132,17.555212075769802,5.541033896211332,0,42.02557420730591
467,9.636515995450242,2.8019999999999725,1.2031523557099078,77.00171352787868,17.572601975134173,5.550205095429367,0,42.127676010131836
468,9.669872241644107,2.8079999999999723,1.2055344691984013,77.15416878768856,17.589958940776135,5.5593743656440475,0,42.21613883972168
469,9.703283491830382,2.813999999999972,1.2079144270893845,77.30648608928381,17.607283095265984,5.568541697712359,0,42.32711720466614
470,9.736749734325734,2.819999999999972,1.210292232831649,77.45866565338686,17.624574560533677,5.5777070825586375,0,42.40591359138489
471,9.770270957392778,2.8259999999999716,1.2126678898774053,77.610707700939,17.641833457872995,5.586870511174067,0,42.51723527908325
472,9.803847149240475,2.8319999999999714,1.2150414016821165,77.76261245308973,17.65905990794571,5.596031974616202,0,42.612547874450684
473,9.837478298024527,2.837999999999971,1.2174127717043375,77.9143801311863,17.676254030785753,5.605191464008509,0,42.6922504901886
474,9.871164391847765,2.843999999999971,1.2197820034055513,78.06601095676348,17.693415945803245,5.614348970539872,0,42.78798866271973
475,9.90490541876055,2.849999999999971,1.2221491002500122,78.21750515153335,17.710545771788603,5.62350448546412,0,42.88350296020508
476,9.938701366761146,2.8559999999999706,1.2245140657045899,78.36886293737533,17.727643626916585,5.632658000099598,0,42.97963762283325
477,9.972552223796118,2.8619999999999703,1.2268769032386153,78.5200845363265,17.744709628750254,5.641809505828657,0,43.092055797576904
478,10.006457977760702,2.86799999999997,1.22923761632373,78.67117017057168,17.76174389424499,5.650958994097233,0,43.18121266365051
479,10.040418616499188,2.87399999999997,1.2315962084337377,78.82212006243417,17.7787465397524,5.660106456414374,0,43.27116250991821
480,10.074434127805299,2.8799999999999697,1.233952683044457,78.97293443436615,17.79571768102425,5.669251884351791,0,43.362006187438965
481,10.10850449942256,2.8859999999999695,1.2363070436335768,79.12361350893956,17.81265743321637,5.678395269543434,0,43.442004442214966
482,10.14262971904467,2.8919999999999693,1.2386592936805163,79.27415750883705,17.829565910892416,5.687536603684987,0,43.53793501853943
483,10.176809774315872,2.897999999999969,1.2410094366662825,79.42456665684287,17.846443228027823,5.696675878533511,0,43.681108236312866
484,10.211044652831314,2.903999999999969,1.243357476073335,79.57484117583428,17.863289498013515,5.7058130859069465,0,43.812413454055786
485,10.245334342137417,2.9099999999999686,1.2457034153854483,79.72498128877268,17.88010483365968,5.714948217683704,0,43.95377969741821
486,10.27967882973223,2.9159999999999684,1.2480472580875808,79.8749872186952,17.89688934719953,5.724081265802224,0,44.0473997592926
487,10.314078103065793,2.921999999999968,1.25038900766574,80.02485918870624,17.913643150292998,5.733212222260563,0,44.158650398254395
488,10.348532149540489,2.927999999999968,1.252728667606858,80.17459742196921,17.930366354030426,5.742341079115963,0,44.25710439682007
489,10.383040956511396,2.9339999999999677,1.2550662413986593,80.32420214169835,17.947059068936206,5.751467828484435,0,44.36581778526306
490,10.417604511286637,2.9399999999999675,1.2574017325295392,80.47367357115078,17.963721404972425,5.760592462540336,0,44.485570669174194
491,10.452222801127732,2.9459999999999673,1.2597351444884384,80.62301193361856,17.98035347154244,5.769714973515963,0,44.6035692691803
492,10.486895813249939,2.951999999999967,1.2620664807647228,80.77221745242095,17.996955377494487,5.778835353701154,0,44.70268774032593
493,10.521623534822597,2.957999999999967,1.2643957448480634,80.9212903508967,18.013527231125163,5.787953595442843,0,44.81001353263855
494,10.556405952969465,2.9639999999999667,1.2667229402283193,81.07023085239666,18.030069140183024,5.7970696911447135,0,44.921793937683105
495,10.591243054769066,2.9699999999999664,1.2690480703954212,81.21903918027624,18.046581211872,5.806183633266743,0,45.03277921676636
496,10.626134827255015,2.9759999999999662,1.2713711388392583,81.3677155578882,18.063063552854913,5.815295414324839,0,45.12784385681152
497,10.661081257416358,2.981999999999966,1.2736921490495656,81.51626020857542,18.079516269256906,5.824405026890442,0,45.23902177810669
498,10.696082332197898,2.987999999999966,1.2760111045158145,81.66467335566392,18.09593946666884,5.833512463590131,0,45.33405542373657
499,10.73113803850053,2.9939999999999656,1.2783280087271027,81.81295522245584,18.112333250150694,5.842617717105229,0,45.42901062965393
500,10.766248363181559,2.9999999999999654,1.2806428651720503,81.9611060322226,18.128697724234918,5.851720780171424,0,45.52417826652527
501,10.80141329305503,3.005999999999965,1.28295567733869,82.10912600819829,18.145032992929785,5.860821645578388,0,45.635815382003784
502,10.836632814892045,3.011999999999965,1.2852664487143688,82.2570153735729,18.161339159722708,5.869920306169403,0,45.74755358695984
503,10.871906915421091,3.0179999999999647,1.2875751827856432,82.4047743514859,18.1776163275835,5.87901675484098,0,45.84306359291077
504,10.907235581328345,3.0239999999999645,1.2898818830381797,82.55240316501981,18.193864598967657,5.888110984542475,0,45.95449447631836
505,10.942618799258,3.0299999999999643,1.2921865529566567,82.69990203719391,18.210084075819626,5.897202988275758,0,46.06385946273804
506,10.978056555812568,3.035999999999964,1.294489196024667,82.847271190958,18.22627485957593,5.906292759094786,0,46.16066288948059
507,11.0135488375532,3.041999999999964,1.296789815724623,82.99451084918631,18.242437051168476,5.915380290105295,0,46.25612783432007
508,11.049095630999986,3.0479999999999636,1.2990884155376625,83.14162123467156,18.25857075102764,5.9244655744644135,0,46.37905287742615
509,11.084696922632268,3.0539999999999634,1.301384998943557,83.28860257011898,18.27467605908543,5.933548605380293,0,46.4628369808197
510,11.12035269888894,3.059999999999963,1.3036795694206216,83.43545507814052,18.29075307477863,5.942629376111788,0,46.57484793663025
511,11.156062946168749,3.065999999999963,1.3059721304456218,83.58217898124917,18.306801897051876,5.951707879968061,0,46.66996717453003
512,11.191827650830598,3.0719999999999628,1.3082626854936912,83.72877450185325,18.322822624360725,5.9607841103082615,0,46.76509642601013
513,11.227646799193845,3.0779999999999625,1.310551238038242,83.87524186225106,18.338815354674736,5.969858060541176,0,46.86056995391846
514,11.263520377538594,3.0839999999999623,1.31283779155088,84.02158128462521,18.354780185480468,5.978929724124865,0,46.95570731163025
515,11.299448372105992,3.089999999999962,1.3151223495013222,84.16779299103749,18.37071721378451,5.987999094566341,0,47.06742572784424
516,11.335430769098519,3.095999999999962,1.3174049153573144,84.31387720342344,18.38662653611645,5.99706616542122,0,47.20037651062012
517,11.37146755468028,3.1019999999999617,1.3196854925845494,84.45983414358733,18.402508248531852,6.006130930293391,0,47.289571046829224
518,11.407558714977288,3.1079999999999615,1.321964084646589,84.60566403319694,18.418362446615188,6.015193382834665,0,47.38518762588501
519,11.443704236077755,3.1139999999999612,1.3242406950047847,84.7513670937787,18.434189225482765,6.024253516744469,0,47.48178291320801
520,11.479904104032371,3.119999999999961,1.3265153271182015,84.89694354671262,18.44998867978561,6.033311325769496,0,47.57572388648987
521,11.516158304854592,3.125999999999961,1.328787984443542,85.0423936132275,18.46576090371236,6.042366803703389,0,47.65494084358215
522,11.552466824520911,3.1319999999999606,1.3310586704350729,85.18771751439637,18.48150599099212,6.051419944386414,0,47.76621389389038
523,11.588829648971142,3.1379999999999604,1.3333273885445514,85.33291547113149,18.497224034897283,6.060470741705135,0,47.879077196121216
524,11.625246764108695,3.14399999999996,1.3355941422211537,85.47798770418004,18.51291512824637,6.069519189592113,0,47.987877368927
525,11.661718155800848,3.14999999999996,1.3378589349114038,85.62293443411943,18.528579363406788,6.078565282025558,0,48.10539412498474
526,11.698243809879022,3.1559999999999597,1.3401217700591048,85.767755881353,18.544216832297625,6.087609013029037,0,48.22767519950867
527,11.734823712139049,3.1619999999999595,1.3423826511052708,85.91245226610546,18.55982762639241,6.096650376671164,0,48.33073019981384
528,11.77145784834144,3.1679999999999593,1.3446415814880603,86.05702380841886,18.57541183672184,6.105689367065284,0,48.418511390686035
529,11.808146204211655,3.173999999999959,1.3468985646427092,86.20147072814815,18.59096955387649,6.114725978369163,0,48.512566566467285
530,11.844888765440363,3.179999999999959,1.3491536040014664,86.34579324495724,18.606500868009494,6.123760204784684,0,48.62495565414429
531,11.881685517683708,3.1859999999999586,1.351406702993531,86.48999157831469,18.622005868839253,6.132792040557563,0,48.72032904624939
532,11.91853644656357,3.1919999999999584,1.35365786504499,86.63406594748994,18.637484645652034,6.1418214799770015,0,48.820356369018555
533,11.955441537667822,3.197999999999958,1.3559070935787554,86.7780165715493,18.652937287304688,6.150848517375463,0,48.92800760269165
534,11.992400776550591,3.203999999999958,1.3581543920145058,86.921843669352,18.66836388222719,6.159873147128311,0,49.02310037612915
535,12.029414148732512,3.2099999999999578,1.3603997637686254,87.06554745954665,18.683764518425274,6.168895363653545,0,49.11843466758728
536,12.066481639700982,3.2159999999999576,1.3626432122541468,87.2091281605671,18.69913928348299,6.177915161411503,0,49.23016405105591
537,12.103603234910409,3.2219999999999573,1.3648847408806934,87.35258599062925,18.714488264565293,6.186932534904586,0,49.325836420059204
538,12.140778919782472,3.227999999999957,1.3671243530544255,87.49592116772715,18.729811548420567,6.195947478676949,0,49.42135000228882
539,12.178008679706357,3.233999999999957,1.36936205217798,87.63913390962954,18.745109221383135,6.204959987314232,0,49.516812801361084
540,12.215292500039016,3.2399999999999567,1.3715978416504218,87.7822244338764,18.760381369375803,6.213970055443282,0,49.61859202384949
541,12.252630366105407,3.2459999999999565,1.3738317248671874,87.92519295777558,18.775628077912298,6.222977677731857,0,49.72364854812622
542,12.290022263198738,3.2519999999999563,1.376063705220033,88.06803969839945,18.790849432099776,6.2319828488883555,0,49.81895422935486
543,12.327468176580707,3.257999999999956,1.3782937860969862,88.2107648725815,18.806045516641266,6.240985563661551,0,49.91457438468933
544,12.36496809148175,3.263999999999956,1.3805219708822896,88.35336869691335,18.821216415838077,6.249985816840303,0,50.009538888931274
545,12.402521993101269,3.2699999999999556,1.3827482629563577,88.49585138774128,18.836362213592267,6.258983603253299,0,50.10392189025879
546,12.440129866607881,3.2759999999999554,1.3849726656957244,88.63821316116346,18.851482993408975,6.267978917768762,0,50.20114588737488
547,12.477791697139647,3.281999999999955,1.3871951824729976,88.78045423302665,18.866578838398866,6.276971755294217,0,50.31041097640991
548,12.515507469804305,3.287999999999955,1.3894158166568105,88.92257481892327,18.881649831280438,6.285962110776184,0,50.42061924934387
549,12.553277169679506,3.2939999999999547,1.3916345716117784,89.06457513418857,18.896696054382442,6.294949979199967,0,50.53440046310425
550,12.591100781813042,3.2999999999999545,1.3938514506984503,89.2064553938977,18.91171758964614,6.303935355589343,0,50.642894983291626
551,12.62897829122308,3.3059999999999543,1.3960664572732682,89.34821581286272,18.92671451862768,6.312918235006334,0,50.75377798080444
552,12.666909682898385,3.311999999999954,1.3982795946885203,89.48985660563007,18.941686922500313,6.32189861255091,0,50.86510252952576
553,12.70489494179855,3.317999999999954,1.4004908662923021,89.63137798647767,18.95663488205681,6.3308764833608135,0,50.97647714614868
554,12.742934052854217,3.3239999999999537,1.4027002754284723,89.7727801694125,18.971558477711568,6.339851842611198,0,51.10402750968933
555,12.781027000967304,3.3299999999999534,1.4049078254366112,89.91406336816759,18.986457789502982,6.348824685514469,0,51.22083067893982
556,12.819173771011224,3.3359999999999532,1.4071135196519855,90.05522779619982,19.00133289709562,6.357795007319975,0,51.32633566856384
557,12.857374347831106,3.341999999999953,1.4093173614055015,90.19627366668718,19.016183879782478,6.366762803313804,0,51.43810772895813
558,12.895628716244017,3.347999999999953,1.4115193540236728,90.33720119252644,19.031010816487125,6.375728068818489,0,51.53362154960632
559,12.933936861039173,3.3539999999999526,1.4137195008285797,90.47801058633064,19.045813785765947,6.384690799192804,0,51.6284282207489
560,12.972298766978163,3.3599999999999524,1.415917805137832,90.61870206042673,19.060592865810285,6.393650989831494,0,51.723252058029175
561,13.010714418795153,3.365999999999952,1.4181142702645355,90.75927582685331,19.07534813444864,6.402608636165077,0,51.84582257270813
562,13.04918380119711,3.371999999999952,1.4203088995172515,90.89973209735834,19.090079669148714,6.4115637336595315,0,51.960911989212036
563,13.087706898864006,3.3779999999999517,1.422501696199966,91.04007108339675,19.104787547019647,6.420516277816135,0,52.07751488685608
564,13.126283696449033,3.3839999999999515,1.4246926636120545,91.18029299612854,19.119471844814065,6.429466264171176,0,52.20175218582153
565,13.164914178578806,3.3899999999999513,1.4268818050482477,91.32039804641634,19.13413263893019,6.438413688295768,0,52.31644105911255
566,13.20359832985358,3.395999999999951,1.4290691237985995,91.46038644482356,19.1487700054139,6.447358545795543,0,52.42551898956299
567,13.242336134847443,3.401999999999951,1.431254623148455,91.60025840161217,19.16338401996086,6.456300832310509,0,52.51511883735657
568,13.281127578108531,3.4079999999999506,1.433438306378418,91.74001412674072,19.1779747579185,6.465240543514774,0,52.61243009567261
569,13.319972644159229,3.4139999999999504,1.4356201767643213,91.87965382986246,19.1925422942881,6.474177675116311,0,52.70580172538757
570,13.35887131749637,3.41999999999995,1.437800237577196,92.01917772032326,19.207086703726784,6.483112222856755,0,52.800474882125854
571,13.397823582591437,3.42599999999995,1.4399784920832424,92.15858600715987,19.221608060549563,6.492044182511178,0,52.91184997558594
572,13.436829423890764,3.4319999999999498,1.4421549435438,92.29787889909797,19.236106438731284,6.500973549887842,0,53.00653386116028
573,13.475888825815732,3.4379999999999495,1.4443295952153217,92.43705660455045,19.250581911908675,6.509900320828031,0,53.10352420806885
574,13.515001772762966,3.4439999999999493,1.4465024503493438,92.5761193316155,19.265034553382257,6.51882449120577,0,53.210869789123535
575,13.554168249104531,3.449999999999949,1.4486735121924592,92.71506728807502,19.2794644361183,6.527746056927642,0,53.308095932006836
576,13.593388239188126,3.455999999999949,1.4508427839862919,92.85390068139289,19.293871632750818,6.536665013932582,0,53.395994901657104
577,13.632661727337275,3.4619999999999487,1.4530102689674702,92.9926197187132,19.30825621558344,6.545581358191639,0,53.48615121841431
578,13.671988697851521,3.4679999999999485,1.455175970367603,93.13122460685895,19.32261825659135,6.554495085707773,0,53.57780933380127
579,13.711369135006615,3.4739999999999482,1.4573398914132538,93.26971555232996,19.33695782742317,6.563406192515647,0,53.70511984825134
580,13.750803023054704,3.479999999999948,1.4595020353259158,93.40809276130183,19.35127499940287,6.572314674681418,0,53.806917905807495
581,13.79029034622452,3.485999999999948,1.4616624053219898,93.54635643962408,19.36556984353164,6.581220528302531,0,53.89765501022339
582,13.829831088721566,3.4919999999999476,1.4638210046127607,93.68450679281894,19.37984243048972,6.590123749507498,0,54.036948442459106
583,13.8694252347283,3.4979999999999474,1.4659778364043754,93.82254402607964,19.39409283063827,6.599024334455709,0,54.20425796508789
584,13.909072768404323,3.503999999999947,1.468132903897819,93.96046834426922,19.408321114021245,6.607922279337236,0,54.32613945007324
585,13.94877367388656,3.509999999999947,1.4702862102888954,94.09827995191904,19.422527350367147,6.616817580372617,0,54.45112442970276
586,13.988527935289436,3.5159999999999467,1.4724377587682054,94.23597905322748,19.436711609090867,6.62571023381264,0,54.56223154067993
587,14.028335536705066,3.5219999999999465,1.4745875525211263,94.37356585205862,19.450873959295503,6.6346002359381835,0,54.690412282943726
588,14.068196462203426,3.5279999999999463,1.476735594727793,94.511040551941,19.46501446977412,6.643487583059998,0,54.80195474624634
589,14.108110695832536,3.533999999999946,1.4788818885630761,94.64840335606628,19.479133209011525,6.652372271518495,0,54.91362190246582
590,14.148078221618638,3.539999999999946,1.4810264371965662,94.78565446728818,19.493230245186066,6.661254297683605,0,55.03846502304077
591,14.188099023566364,3.5459999999999456,1.4831692437925523,94.92279408812114,19.50730564617131,6.670133657954503,0,55.15178823471069
592,14.228173085658922,3.5519999999999454,1.485310311510005,95.05982242073918,19.52135947953782,6.67901034875948,0,55.26375937461853
593,14.268300391858256,3.557999999999945,1.4874496435025606,95.19673966697496,19.53539181255494,6.6878843665557595,0,55.40045690536499
594,14.308480926105231,3.563999999999945,1.489587242918501,95.33354602831854,19.549402712192396,6.696755707829257,0,55.50212264060974
595,14.348714672319797,3.5699999999999448,1.4917231129007404,95.47024170591621,19.563392245122078,6.705624369094432,0,55.602686643600464
596,14.389001614401161,3.5759999999999446,1.493857256586805,95.60682690056966,19.577360477719672,6.714490346894076,0,55.70955944061279
597,14.429341736227956,3.5819999999999443,1.4959896771088215,95.74330181273493,19.59130747606642,6.723353637799156,0,55.80525279045105
598,14.469735021658408,3.587999999999944,1.4981203775934984,95.87966664252134,19.605233305950726,6.73221423840863,0,55.904035568237305
599,14.510181454530503,3.593999999999944,1.5002493611621148,96.01592158969059,19.6191380328698,6.741072145349209,0,56.028865575790405
600,14.550681018662155,3.5999999999999437,1.5023766309305011,96.15206685365581,19.63302172203138,6.74992735527528,0,56.14089226722717
601,14.591233697851367,3.6059999999999435,1.5045021900090287,96.28810263348075,19.646884438355254,6.7587798648685995,0,56.2343373298645
602,14.631839475876395,3.6119999999999433,1.506626041502596,96.42402912787874,19.660726246475,6.767629670838229,0,56.33198046684265
603,14.672498336495917,3.617999999999943,1.5087481885106127,96.55984653521202,19.674547210739533,6.776476769920308,0,56.42735838890076
604,14.713210263449184,3.623999999999943,1.5108686341269897,96.69555505349076,19.688347395214677,6.785321158877846,0,56.53878426551819
605,14.753975240456189,3.6299999999999426,1.5129873814401253,96.83115488037245,19.70212686368485,6.794162834500628,0,56.677613496780396
606,14.794793251217818,3.6359999999999424,1.5151044335328934,96.96664621316094,19.715885679654548,6.8030017936049605,0,56.77767539024353
607,14.83566427941602,3.641999999999942,1.5172197934826326,97.10202924880579,19.72962390634998,6.811838033033559,0,56.88879680633545
608,14.876588308713952,3.647999999999942,1.519333464361132,97.23730418390153,19.743341606720584,6.82067154965535,0,56.98388338088989
609,14.917565322756143,3.6539999999999417,1.5214454492346254,97.37247121468694,19.757038843440604,6.8295023403652975,0,57.08543944358826
610,14.958595305168648,3.6599999999999415,1.5235557511637752,97.50753053704446,19.77071567891061,6.83833040208425,0,57.190327405929565
611,14.9996782395592,3.6659999999999413,1.5256643732036659,97.64248234649939,19.784372175259026,6.847155731758765,0,57.31823015213013
612,15.040814109517367,3.671999999999941,1.5277713184037927,97.77732683821935,19.798008394343665,6.855978326360948,0,57.439682483673096
613,15.082002898614697,3.677999999999941,1.5298765898080513,97.91206420701369,19.811624397753217,6.864798182888283,0,57.5387978553772
614,15.123244590404877,3.6839999999999407,1.531980190454732,98.04669464733281,19.825220246808748,6.873615298363464,0,57.65077781677246
615,15.164539168423882,3.6899999999999404,1.5340821233765067,98.18121835326771,19.83879600256519,6.882429669834251,0,57.74414849281311
616,15.205886616190122,3.69599999999994,1.5361823916004234,98.31563551854937,19.852351725812824,6.891241294373292,0,57.841646671295166
617,15.24728691720459,3.70199999999994,1.5382809981478955,98.4499463365483,19.865887477078743,6.900050169077973,0,57.93716883659363
618,15.288740054951012,3.70799999999994,1.5403779460346967,98.58415100027385,19.87940331662831,6.9088562910702445,0,58.04840326309204
619,15.33024601289599,3.7139999999999396,1.542473238270952,98.71824970237395,19.89289930446659,6.917659657496485,0,58.14411640167236
620,15.371804774489155,3.7199999999999394,1.5445668778611297,98.8522426351346,19.906375500339802,6.926460265527319,0,58.27110266685486
621,15.4134163231633,3.725999999999939,1.5466588678040358,98.98612999047928,19.919831963736772,6.935258112357496,0,58.366098165512085
622,15.455080642334535,3.731999999999939,1.5487492110928085,99.11991195996872,19.933268753890292,6.9440531952056945,0,58.47753167152405
623,15.49679771540242,3.7379999999999387,1.5508379107149075,99.25358873480043,19.946685929778603,6.952845511314417,0,58.55726909637451
624,15.53856752575012,3.7439999999999385,1.5529249696521135,99.38716050580817,19.960083550126726,6.9616350579497785,0,58.652740478515625
625,15.580390056744529,3.7499999999999383,1.5550103908805177,99.52062746346185,19.97346167340789,6.970421832401408,0,58.74787735939026
626,15.622265291736422,3.755999999999938,1.5570941773705207,99.65398979786698,19.98682035784493,6.979205831982287,0,58.86763572692871
627,15.664192583079537,3.761999999999938,1.559176332086824,99.78724769876438,20.000159661411605,6.987881890519104,0,58.9713671207428
628,15.706119874422651,3.7679999999999376,1.56125688930654,99.92040335988922,20.013479842272627,6.987881890519104,0,59.0665283203125
