step,t,tau,w_inf,E,Z,P_in,epsilon,phi_prime
323,8.060962922174232,1.9320000000000015,18.330640718766162,1.2453409374309197,79.71019859852393,-2.7898638531251843,0.006260424358332655,5.953949359225601
324,8.096686618329585,1.9380000000000015,18.35048334541001,1.248142332679521,79.8894818138963,-2.793000007939021,0.0062745052291408,5.965218242340932
325,8.132477927783631,1.9440000000000015,18.37028865636931,1.2509415773241699,80.06862740987864,-2.796130241678736,0.006288575291347328,5.976486808014781
326,8.16833684863172,1.9500000000000015,18.390056792910485,1.2537386737058889,80.24763553620322,-2.7992545768212973,0.006302634556712181,5.9877550364708165
327,8.204263378850545,1.9560000000000015,18.409787895563753,1.256533624183717,80.42650634375593,-2.8023730357261845,0.006316683037085913,5.999022908046549
328,8.240257516298824,1.9620000000000015,18.42948210412784,1.2593264311343781,80.60523998455515,-2.8054856406361415,0.006330720744408018,6.010290403192609
329,8.27631925871798,1.9680000000000015,18.449139557674652,1.262117096951953,80.7838366117307,-2.808592413677928,0.006344747690705283,6.021557502472021
330,8.312448603732811,1.9740000000000015,18.46876039455393,1.2649056240475574,80.96229637950321,-2.811693376863054,0.00635876388809017,6.032824186559483
331,8.348645548852168,1.9800000000000015,18.488344752397836,1.2676920148490207,81.14061944316367,-2.814788552088532,0.006372769348759203,6.044090436240682
332,8.384910091469612,1.9860000000000015,18.507892768125508,1.2704762718005762,81.31880595905342,-2.8178779611375933,0.006386764084991403,6.055356232411573
333,8.421242228864081,1.9920000000000015,18.527404577947642,1.273258397362546,81.49685608454419,-2.820961625680422,0.006400748109146716,6.066621556077678
334,8.457641958200547,1.9980000000000016,18.54688031737096,1.276038394011038,81.67476997801845,-2.8240395672748804,0.006414721433664473,6.077886388353409
335,8.494109276530667,2.0040000000000013,18.56632012120268,1.278816264237643,81.85254779885027,-2.827111807367215,0.006428684071061884,6.0891507104613725
336,8.530644180793434,2.010000000000001,18.58572412355501,1.2815920105491379,82.03018970738621,-2.8301783672927785,0.00644263603393254,6.1004145037316775
337,8.567246667815825,2.016000000000001,18.60509245784948,1.284365635467191,82.2076958649264,-2.833239268276727,0.006456577334944919,6.111677749601282
338,8.603916734313433,2.0220000000000007,18.624425256821368,1.2871371415280737,82.38506643370614,-2.836294531434727,0.0064705079868409565,6.1229404296132905
339,8.640654376891113,2.0280000000000005,18.643722652524033,1.2899065312823723,82.56230157687747,-2.839344177773646,0.006484428002434582,6.1342025254163115
340,8.677459592043611,2.0340000000000003,18.662984776333232,1.2926738072947084,82.73940145849126,-2.842388228192247,0.006498337394610319,6.1454640187637715
341,8.714332376156193,2.04,18.682211758951393,1.2954389721434592,82.9163662434793,-2.845426703481872,0.006512236176321882,6.156724891513281
342,8.751272725505272,2.046,18.701403730411847,1.298202028420484,83.09319609763676,-2.848459624327122,0.006526124360590793,6.167985125625955
343,8.788280636259028,2.0519999999999996,18.72056082008314,1.3009629787308539,83.26989118760488,-2.851487011306537,0.006540001960505024,6.179244703165771
344,8.825356104478022,2.0579999999999994,18.739683156673085,1.303721825692583,83.44645168085393,-2.854508884893262,0.006553868989217658,6.190503606298956
345,8.862499126115816,2.063999999999999,18.75877086823306,1.306478571936368,83.62287774566622,-2.857525265455717,0.00656772545994556,6.201761817293289
346,8.899709697019576,2.069999999999999,18.777824082162006,1.3092332201053254,83.79916955111959,-2.8605361732582524,0.00658157138596807,6.213019318517532
347,8.936987812930681,2.0759999999999987,18.796842925210665,1.311985772854737,83.97532726707097,-2.863541628461812,0.006595406780625719,6.224276092440714
348,8.974333469485325,2.0819999999999985,18.81582752348553,1.3147362328517964,84.15135106414013,-2.866541651124583,0.006609231657318956,6.235532121631605
349,9.011746662215115,2.0879999999999983,18.83477800245296,1.3174846027753606,84.32724111369386,-2.86953626120264,0.006623046029506895,6.24678738875801
350,9.049227386547663,2.093999999999998,18.85369448694318,1.3202308853157023,84.50299758783004,-2.8725254785505894,0.0066368499107060715,6.258041876586193
351,9.08677563780718,2.099999999999998,18.872577101154253,1.3229750831742693,84.67862065936231,-2.875509322922208,0.006650643314489238,6.269295567980264
352,9.124391411215063,2.1059999999999977,18.891425968656044,1.3257171990634435,84.85411050180456,-2.8784878139710757,0.006664426254484142,6.280548445901554
353,9.162074701890472,2.1119999999999974,18.91024121239412,1.328457235706306,85.02946728935589,-2.8814609712512014,0.006678198744372353,6.291800493408022
354,9.199825504850919,2.117999999999997,18.929022954693718,1.3311951958364032,85.20469119688588,-2.8844288142176513,0.006691960797888089,6.3030516936536385
355,9.237643815012841,2.123999999999997,18.947771317263566,1.333931082197518,85.37978239991948,-2.8873913622271647,0.006705712428817054,6.3143020298878225
356,9.275529627192169,2.129999999999997,18.966486421199676,1.3366648975434425,85.55474107462291,-2.8903486345387726,0.0067194536509953065,6.325551485454833
357,9.313482936104897,2.1359999999999966,18.985168386989322,1.3393966446377565,85.72956739778921,-2.8933006503144054,0.00673318447830814,6.336800043793135
358,9.351503736367656,2.1419999999999964,19.003817334514626,1.3421263262536027,85.90426154682397,-2.8962474286195006,0.006746904924688959,6.348047688434926
359,9.389592022498265,2.147999999999996,19.022433383056473,1.3448539451734747,86.07882369973166,-2.899188988423605,0.006760615004118199,6.35929440300543
360,9.427747788916298,2.153999999999996,19.0410166512982,1.3475795041889982,86.25325403510175,-2.9021253486009697,0.006774314730622246,6.3705401712224194
361,9.465971029943633,2.1599999999999957,19.05956725732926,1.3503030061007215,86.42755273209518,-2.9050565279311487,0.006788004118272367,6.381784976895603
362,9.504261739805006,2.1659999999999955,19.078085318648967,1.3530244537179075,86.60171997043113,-2.907982545099583,0.006801683181183673,6.3930288039260486
363,9.542619912628563,2.1719999999999953,19.096570952170122,1.3557438498583259,86.77575593037368,-2.9109034186981892,0.0068153519335140715,6.404271636305647
364,9.581045542446397,2.177999999999995,19.11502427422265,1.3584611973480516,86.9496607927189,-2.9138191672259346,0.006829010389463254,6.415513458116539
365,9.619538623195096,2.183999999999995,19.13344540055721,1.361176499021264,87.12343473878198,-2.9167298090894223,0.006842658563271681,6.426754253530568
366,9.65809914871628,2.1899999999999946,19.15183444634874,1.36388975772005,87.29707795038465,-2.919635362603454,0.006856296469219598,6.43799400680872
367,9.696727112757133,2.1959999999999944,19.170191526200046,1.3666009762942088,87.47059060984273,-2.9225358459916073,0.006869924121626057,6.449232702300579
368,9.735422508970936,2.201999999999994,19.18851675414533,1.3693101576010605,87.64397289995378,-2.9254312773867945,0.006883541534847943,6.460470324443781
369,9.774185330917598,2.207999999999994,19.206810243653656,1.3720173045052555,87.81722500398497,-2.928321674831822,0.006897148723279027,6.471706857763494
370,9.81301557206418,2.2139999999999938,19.22507210763247,1.3747224198785881,87.99034710566114,-2.9312070562799537,0.006910745701349024,6.482942286871847
371,9.85191322578541,2.2199999999999935,19.243302458431057,1.377425506599814,88.16333938915298,-2.9340874395954515,0.006924332483522666,6.494176596467428
372,9.890878285364215,2.2259999999999933,19.261501407843895,1.380126567554465,88.33620203906543,-2.936962842554136,0.006937909084298791,6.505409771334767
373,9.929910743992224,2.231999999999993,19.279669067114135,1.3828256056346726,88.50893524042621,-2.9398332828439226,0.006951475518209444,6.5166417963437535
374,9.969010594770287,2.237999999999993,19.29780554693697,1.385522623738991,88.68153917867443,-2.9426987780653673,0.006965031799818975,6.527872656449165
375,10.008177830708982,2.2439999999999927,19.31591095746297,1.3882176247722215,88.85401403964957,-2.9455593457321987,0.006978577943723185,6.53910233669015
376,10.047412444729122,2.2499999999999925,19.333985408301434,1.3909106116452419,89.0263600095803,-2.948415003271853,0.006992113964548441,6.550330822189698
377,10.08671442966226,2.2559999999999922,19.35202900852365,1.3936015872748349,89.19857727507372,-2.951265768026004,0.007005639876950826,6.561558098154135
378,10.126083778251186,2.261999999999992,19.370041866666252,1.3962905545835236,89.37066602310473,-2.9541116572510893,0.007019155695615319,6.572784149872603
379,10.165520483150422,2.267999999999992,19.388024090734437,1.3989775164994043,89.54262644100524,-2.9569526881188284,0.00703266143525493,6.584008962716582
380,10.205024536926722,2.2739999999999916,19.40597578820524,1.4016624759559855,89.71445871645405,-2.9597888777167434,0.0070461571106099205,6.595232522139378
381,10.244595932059559,2.2799999999999914,19.423897066030655,1.4043454358920267,89.88616303746635,-2.962620243048672,0.007059642736446967,6.606454813675645
382,10.284234660941612,2.285999999999991,19.441788030640986,1.4070263992513794,90.05773959238368,-2.9654468010352804,0.00707311832755838,6.61767582294083
383,10.323940715879257,2.291999999999991,19.459648787947877,1.4097053689828347,90.22918856986405,-2.968268568514566,0.007086583898761325,6.628895535630783
384,10.363714089093042,2.2979999999999907,19.47747944334753,1.4123823480399642,90.40051015887188,-2.9710855622423655,0.007100039464897034,6.640113937521194
385,10.40355477271817,2.3039999999999905,19.495280101723807,1.4150573393809722,90.57170454866842,-2.9738977988928514,0.007113485040830049,6.65133101446714
386,10.443462758804973,2.3099999999999903,19.51305086745135,1.4177303459685449,90.74277192880224,-2.97670529505903,0.00712692064144748,6.662546752402596
387,10.483438039319388,2.31599999999999,19.530791844398667,1.420401370769703,90.91371248909967,-2.979508067253235,0.007140346281658254,6.673761137339975
388,10.523480606143428,2.32199999999999,19.548503135931163,1.4230704167556567,91.08452641965543,-2.982306131907614,0.007153761976392373,6.68497415536965
389,10.563590451075646,2.3279999999999896,19.566184844914222,1.4257374869016617,91.25521391082373,-2.985099505374617,0.007167167740600223,6.696185792659472
390,10.603767565831603,2.3339999999999894,19.583837073716186,1.4284025841868773,91.42577515320887,-2.9878882039274783,0.007180563589251831,6.707396035454328
391,10.64401194204433,2.339999999999989,19.601459924211376,1.43106571159423,91.59621033765663,-2.990672243760695,0.007193949537336188,6.718604870075656
392,10.684323571264784,2.345999999999989,19.619053497783067,1.433726872110271,91.76651965524519,-2.9934516409905036,0.007207325599860541,6.7298122829209985
393,10.72470244496231,2.3519999999999888,19.636617895326413,1.436386068725045,91.93670329727668,-2.9962264116553516,0.007220691791849723,6.741018260463553
394,10.76514855452509,2.3579999999999885,19.65415321725145,1.4390433044319553,92.1067614552685,-2.9989965717163654,0.007234048128345476,6.7522227892516895
395,10.8056618912606,2.3639999999999883,19.671659563485907,1.4416985822276311,92.27669432094493,-3.00176213705782,0.007247394624405789,6.763425855908551
396,10.846242446396051,2.369999999999988,19.68913703347822,1.4443519051117983,92.44650208622875,-3.0045231234875978,0.0072607312951042426,6.774627447131541
397,10.88689021107884,2.375999999999988,19.70658572620031,1.447003276087151,92.61618494323308,-3.0072795467376494,0.007274058155529366,6.785827549691962
398,10.927605176376993,2.3819999999999877,19.724005740150467,1.4496526981592264,92.7857430842534,-3.0100314224644475,0.0072873752207840104,6.7970261504344975
399,10.9683873332796,2.3879999999999875,19.74139717335622,1.452300174336279,92.95517670175936,-3.012778766249445,0.0073006825059847074,6.808223236276814
400,11.009236672697261,2.3939999999999872,19.75876012337706,1.4549457076291576,93.12448598838714,-3.0155215935995185,0.0073139800262610665,6.819418794209141
401,11.050153185462516,2.399999999999987,19.776094687307356,1.4575893010511871,93.29367113693156,-3.018259919947419,0.007327267796755158,6.830612811293778
402,11.091136862330279,2.405999999999987,19.79340096177903,1.4602309576180454,93.4627323403385,-3.020993760652214,0.007340545832620915,6.841805274664755
403,11.132187693978267,2.4119999999999866,19.810679042964345,1.4628706803476477,93.63166979169736,-3.023723130999727,0.0073538141490235446,6.852996171527333
404,11.17330567100743,2.4179999999999864,19.827929026578676,1.4655084722600296,93.80048368423355,-3.026448046202975,0.0073670727611389345,6.864185489157604
405,11.214490783942376,2.423999999999986,19.845151007883157,1.468144336377236,93.96917421130142,-3.0291685214026067,0.007380321684153099,6.875373214902101
406,11.255743023231789,2.429999999999986,19.86234508168744,1.470778275723203,94.13774156637672,-3.0318845716673244,0.00739356093326159,6.886559336177332
407,11.297062379248853,2.4359999999999857,19.879511342352366,1.4734102933236524,94.30618594304978,-3.0345962119943244,0.007406790523668955,6.897743840469401
408,11.338448842291669,2.4419999999999855,19.896649883792566,1.476040392205977,94.47450753501828,-3.03730345730971,0.007420010470588174,6.9089267153336
409,11.37990240258367,2.4479999999999853,19.913760799479206,1.478668575399138,94.64270653608047,-3.040006322468925,0.007433220789240127,6.920107948393955
410,11.421423050274035,2.453999999999985,19.930844182442517,1.4812948459335524,94.81078314012828,-3.0427048222571633,0.007446421494853051,6.931287527342887
411,11.463010775438091,2.459999999999985,19.947900125274476,1.4839192068409959,94.97873754114073,-3.045398971389793,0.00745961260266202,6.942465439940759
412,11.504665568077735,2.4659999999999846,19.96492872013131,1.4865416611544917,95.14656993317712,-3.048088784512762,0.007472794127908418,6.953641674015505
413,11.546387418121828,2.4719999999999844,19.981930058736165,1.4891622119082137,95.31428051037072,-3.050774276203021,0.007485966085839436,6.964816217462203
414,11.588176315426601,2.477999999999984,19.998904232381577,1.4917808621373847,95.48186946692218,-3.053455460968914,0.007499128491707557,6.975989058242722
415,11.630032249776058,2.483999999999984,20.01585133193205,1.4943976148781766,95.64933699709326,-3.0561323532506,0.007512281360770065,6.9871601843852895
416,11.67195521088237,2.489999999999984,20.032796745409122,1.4970163843909106,95.81693360656962,-3.0588089632841258,0.007525444367697502,6.987881890519104
417,11.713882502225484,2.4959999999999836,20.04974222303313,1.4996374407999735,95.98467658282988,-3.0614855675383215,0.007538618870245264,6.987881890519104
418,11.755809793568599,2.5019999999999833,20.066687764736965,1.502260784090498,96.15256592492062,-3.0641621660131664,0.007551804868338473,6.987881890519104
419,11.797737084911713,2.507999999999983,20.083633370453573,1.5048864142476197,96.32060163188845,-3.066838758708639,0.007565002361902245,6.987881890519104
420,11.839664376254827,2.513999999999983,20.1005790401159,1.5075143312564718,96.48878370277998,-3.069515345624722,0.007578211350861704,6.987881890519104
421,11.881591667597942,2.5199999999999827,20.117524773657003,1.5101445351021896,96.65711213664183,-3.072191926761392,0.0075914318351419695,6.987881890519104
422,11.923518958941056,2.5259999999999825,20.134470571009956,1.5127770257699058,96.82558693252058,-3.0748685021186306,0.007604663814668163,6.987881890519104
423,11.96544625028417,2.5319999999999823,20.151416432107908,1.515411803244755,96.99420808946292,-3.0775450716964157,0.007617907289365409,6.987881890519104
424,12.007373541627285,2.537999999999982,20.168362356884014,1.5180488675118695,97.1629756065154,-3.0802216354947265,0.007631162259158827,6.987881890519104
425,12.049300832970399,2.543999999999982,20.185308345271523,1.5206882185563835,97.33188948272472,-3.082898193513542,0.007644428723973541,6.987881890519104
426,12.091228124313513,2.5499999999999816,20.202254397203724,1.5233298563634299,97.50094971713749,-3.08557474575284,0.007657706683734673,6.987881890519104
427,12.133155415656628,2.5559999999999814,20.219200512613934,1.525973780918141,97.67015630880036,-3.0882512922126004,0.00767099613836735,6.987881890519104
428,12.175082706999742,2.561999999999981,20.236146691435568,1.52861999220565,97.83950925675994,-3.0909278328928003,0.00768429708779669,6.987881890519104
429,12.217009998342856,2.567999999999981,20.253092933602037,1.5312684902110894,98.00900856006294,-3.093604367793419,0.007697609531947822,6.987881890519104
430,12.25893728968597,2.5739999999999807,20.270039239046827,1.5339192749195911,98.17865421775596,-3.0962808969144318,0.007710933470745867,6.987881890519104
431,12.300864581029085,2.5799999999999805,20.28698560770348,1.5365723463162875,98.34844622888572,-3.098957420255819,0.007724268904115954,6.987881890519104
432,12.3427918723722,2.5859999999999803,20.303932039505582,1.5392277043863103,98.5183845924988,-3.101633937817558,0.007737615831983203,6.987881890519104
433,12.384719163715314,2.59199999999998,20.32087853438675,1.5418853491147912,98.68846930764195,-3.1043104495996237,0.007750974254272743,6.987881890519104
434,12.426646455058428,2.59799999999998,20.337825092280696,1.5445452804868622,98.8587003733618,-3.1069869556019962,0.007764344170909699,6.987881890519104
435,12.468573746401542,2.6039999999999797,20.35477171312113,1.5472074984876538,99.02907778870501,-3.109663455824651,0.007777725581819195,6.987881890519104
436,12.510501037744657,2.6099999999999794,20.371718396841853,1.549872003102297,99.19960155271828,-3.1123399502675646,0.007791118486926359,6.987881890519104
437,12.552428329087771,2.6159999999999792,20.388665143376695,1.5525387943159232,99.3702716644483,-3.1150164389307156,0.007804522886156319,6.987881890519104
438,12.594355620430886,2.621999999999979,20.40561195265954,1.5552078721136637,99.54108812294177,-3.1176929218140783,0.007817938779434201,6.987881890519104
439,12.636282911774,2.627999999999979,20.422558824624318,1.5578792364806475,99.71205092724533,-3.1203693989176298,0.00783136616668513,6.987881890519104
440,12.678210203117114,2.6339999999999786,20.439505759205005,1.5605528874020058,99.88316007640573,-3.123045870241347,0.007844805047834238,6.987881890519104
441,12.720137494460229,2.6399999999999784,20.456452756335654,1.563228824862868,100.05441556946964,-3.1257223357852038,0.00785825542280665,6.987881890519104
442,12.762064785803343,2.645999999999978,20.473399815950334,1.5659070488483648,100.2258174054838,-3.1283987955491774,0.007871717291527497,6.987881890519104
443,12.803992077146457,2.651999999999978,20.490346937983176,1.5685875593436256,100.39736558349487,-3.131075249533244,0.007885190653921906,6.987881890519104
444,12.845919368489572,2.6579999999999777,20.50729412236837,1.57127035633378,100.56906010254961,-3.133751697737377,0.007898675509915005,6.987881890519104
445,12.887846659832686,2.6639999999999775,20.52424136904013,1.573955439803956,100.74090096169469,-3.136428140161554,0.007912171859431924,6.987881890519104
446,12.9297739511758,2.6699999999999773,20.541188677932748,1.576642809739284,100.91288815997687,-3.1391045768057473,0.007925679702397794,6.987881890519104
447,12.971701242518915,2.675999999999977,20.558136048980547,1.579332466124892,101.08502169644284,-3.141781007669934,0.007939199038737741,6.987881890519104
448,13.013628533862029,2.681999999999977,20.575083482117915,1.582024408945909,101.25730157013933,-3.144457432754087,0.007952729868376899,6.987881890519104
449,13.055555825205143,2.6879999999999766,20.592030977279276,1.5847186381874636,101.4297277801131,-3.147133852058182,0.007966272191240397,6.987881890519104
450,13.097483116548258,2.6939999999999764,20.608978534399082,1.5874151538346832,101.60230032541085,-3.1498102655821936,0.007979826007253365,6.987881890519104
451,13.139410407891372,2.699999999999976,20.62592615341189,1.5901139558726967,101.77501920507933,-3.1524866733260937,0.007993391316340933,6.987881890519104
452,13.181337699234486,2.705999999999976,20.642873834252267,1.5928150442866305,101.94788441816527,-3.1551630752898574,0.008006968118428234,6.987881890519104
453,13.2232649905776,2.7119999999999758,20.65982157685482,1.5955184190616127,102.12089596371541,-3.15783947147346,0.008020556413440398,6.987881890519104
454,13.265192281920715,2.7179999999999755,20.676769381154237,1.5982240801827714,102.29405384077653,-3.160515861876873,0.008034156201302557,6.987881890519104
455,13.30711957326383,2.7239999999999753,20.69371724708523,1.6009320276352328,102.46735804839538,-3.163192246500071,0.008047767481939846,6.987881890519104
456,13.349046864606944,2.729999999999975,20.710665174582576,1.6036422614041244,102.64080858561866,-3.1658686253430264,0.008061390255277393,6.987881890519104
457,13.390974155950058,2.735999999999975,20.727613163581097,1.6063547814745718,102.81440545149322,-3.1685449984057117,0.008075024521240336,6.987881890519104
458,13.432901447293172,2.7419999999999747,20.74456121401564,1.6090695878317027,102.98814864506575,-3.171221365688101,0.008088670279753804,6.987881890519104
459,13.474828738636287,2.7479999999999745,20.76150932582114,1.6117866804606424,103.16203816538305,-3.1738977271901665,0.008102327530742932,6.987881890519104
460,13.516756029979401,2.7539999999999742,20.778457498932557,1.6145060593465166,103.33607401149183,-3.1765740829118796,0.008115996274132847,6.987881890519104
461,13.558683321322516,2.759999999999974,20.795405733284888,1.6172277244744526,103.51025618243895,-3.1792504328532143,0.008129676509848692,6.987881890519104
462,13.60061061266563,2.765999999999974,20.812354028813214,1.6199516758295744,103.68458467727113,-3.1819267770141413,0.008143368237815595,6.987881890519104
463,13.642537904008744,2.7719999999999736,20.829302385452635,1.6226779133970077,103.85905949503515,-3.1846031153946344,0.008157071457958692,6.987881890519104
464,13.684465195351859,2.7779999999999734,20.846250803138307,1.6254064371618775,104.0336806347778,-3.1872794479946616,0.008170786170203117,6.987881890519104
465,13.726392486694973,2.783999999999973,20.863199281805457,1.6281372471093085,104.2084480955458,-3.189955774814197,0.008184512374473998,6.987881890519104
466,13.768319778038087,2.789999999999973,20.880147821389297,1.630870343224426,104.38336187638609,-3.192632095853212,0.008198250070696486,6.987881890519104
467,13.810247069381202,2.7959999999999727,20.89709642182518,1.6336057254923537,104.55842197634531,-3.1953084111116774,0.008211999258795701,6.987881890519104
468,13.852174360724316,2.8019999999999725,20.914045083048414,1.6363433938982164,104.73362839447034,-3.197984720589564,0.008225759938696784,6.987881890519104
469,13.89410165206743,2.8079999999999723,20.930993804994422,1.6390833484271372,104.9089811298079,-3.200661024286842,0.008239532110324868,6.987881890519104
470,13.936028943410545,2.813999999999972,20.947942587598632,1.6418255890642404,105.08448018140484,-3.203337322203482,0.008253315773605092,6.987881890519104
471,13.977956234753659,2.819999999999972,20.964891430796563,1.6445701157946488,105.26012554830798,-3.206013614339456,0.008267110928462591,6.987881890519104
472,14.019883526096773,2.8259999999999716,20.98184033452374,1.6473169286034859,105.43591722956408,-3.2086899006947323,0.0082809175748225,6.987881890519104
473,14.061810817439888,2.8319999999999714,20.998789298715753,1.6500660274758758,105.61185522422,-3.211366181269283,0.008294735712609958,6.987881890519104
474,14.103738108783002,2.837999999999971,21.015738323308252,1.6528174123969397,105.7879395313225,-3.2140424560630754,0.0083085653417501,6.987881890519104
475,14.145665400126116,2.843999999999971,21.03268740823692,1.6555710833518007,105.96417014991837,-3.21671872507608,0.00832240646216806,6.987881890519104
476,14.18759269146923,2.849999999999971,21.049636553437477,1.6583270403255808,106.14054707905449,-3.2193949883082675,0.008336259073788979,6.987881890519104
477,14.229519982812345,2.8559999999999706,21.06658575884573,1.6610852833034029,106.31707031777768,-3.2220712457596057,0.008350123176537995,6.987881890519104
478,14.27144727415546,2.8619999999999703,21.083535024397484,1.663845812270388,106.4937398651347,-3.2247474974300645,0.008363998770340242,6.987881890519104
479,14.313374565498574,2.86799999999997,21.100484350028637,1.6666086272116583,106.67055572017242,-3.227423743319613,0.00837788585512086,6.987881890519104
480,14.355301856841688,2.87399999999997,21.117433735675085,1.6693737281123342,106.84751788193766,-3.230099983428217,0.008391784430804985,6.987881890519104
481,14.397229148184802,2.8799999999999697,21.134383181272835,1.672141114957537,107.02462634947722,-3.2327762177558492,0.008405694497317755,6.987881890519104
482,14.439156439527917,2.8859999999999695,21.151332686757875,1.6749107877323877,107.20188112183794,-3.2354524463024763,0.00841961605458431,6.987881890519104
483,14.481083730871031,2.8919999999999693,21.168282252066295,1.6776827464220072,107.37928219806668,-3.238128669068065,0.008433549102529789,6.987881890519104
484,14.523011022214146,2.897999999999969,21.18523187713419,1.6804569910115157,107.55682957721021,-3.240804886052585,0.008447493641079324,6.987881890519104
485,14.56493831355726,2.903999999999969,21.20218156189773,1.6832335214860326,107.73452325831545,-3.2434810972560024,0.008461449670158062,6.987881890519104
486,14.606865604900374,2.9099999999999686,21.219131306293125,1.6860123378306788,107.9123632404292,-3.246157302678286,0.00847541718969114,6.987881890519104
487,14.648792896243489,2.9159999999999684,21.236081110256627,1.6887934400305737,108.09034952259832,-3.2488335023194037,0.008489396199603696,6.987881890519104
488,14.690720187586603,2.921999999999968,21.253030973724556,1.6915768280708356,108.2684821038696,-3.2515096961793204,0.008503386699820868,6.987881890519104
489,14.732647478929717,2.927999999999968,21.26998089663323,1.6943625019365847,108.44676098328992,-3.254185884258006,0.008517388690267795,6.987881890519104
490,14.774574770272832,2.9339999999999677,21.286930878919062,1.6971504616129391,108.62518615990615,-3.256862066555425,0.008531402170869621,6.987881890519104
491,14.816502061615946,2.9399999999999675,21.30388092051851,1.6999407070850188,108.80375763276514,-3.2595382430715447,0.008545427141551484,6.987881890519104
492,14.85842935295906,2.9459999999999673,21.32083102136803,1.7027332383379397,108.9824754009137,-3.2622144138063316,0.008559463602238521,6.987881890519104
493,14.900356644302175,2.951999999999967,21.337781181404196,1.705528055356822,109.16133946339872,-3.264890578759751,0.008573511552855875,6.987881890519104
494,14.942283935645289,2.957999999999967,21.354731400563566,1.7083251581267827,109.34034981926702,-3.2675667379317708,0.008587570993328682,6.987881890519104
495,14.984211226988403,2.9639999999999667,21.371681678782785,1.7111245466329397,109.51950646756552,-3.270242891322355,0.008601641923582091,6.987881890519104
496,15.026138518331518,2.9699999999999664,21.38863201599852,1.71392622086041,109.698809407341,-3.2729190389314704,0.008615724343541234,6.987881890519104
497,15.068065809674632,2.9759999999999662,21.405582412147506,1.7167301807943112,109.87825863764044,-3.2755951807590824,0.008629818253131262,6.987881890519104
498,15.109993101017746,2.981999999999966,21.422532867166517,1.7195364264197597,110.05785415751059,-3.2782713168051556,0.008643923652277303,6.987881890519104
499,15.15192039236086,2.987999999999966,21.43948338099236,1.7223449577218721,110.23759596599838,-3.2809474470696545,0.008658040540904507,6.987881890519104
500,15.193847683703975,2.9939999999999656,21.4564339535619,1.7251557746857642,110.4174840621506,-3.2836235715525453,0.00867216891893801,6.987881890519104
501,15.23577497504709,2.9999999999999654,21.473384584812045,1.7279688772965525,110.59751844501422,-3.2862996902537915,0.008686308786302957,6.987881890519104
502,15.277702266390204,3.005999999999965,21.490335274679754,1.730784265539353,110.77769911363602,-3.2889758031733587,0.008700460142924487,6.987881890519104
503,15.319629557733318,3.011999999999965,21.50728602310205,1.733601939399281,110.95802606706295,-3.2916519103112107,0.008714622988727742,6.987881890519104
504,15.361556849076432,3.0179999999999647,21.524236830015948,1.7364218988614515,111.13849930434186,-3.294328011667311,0.008728797323637868,6.987881890519104
505,15.403484140419547,3.0239999999999645,21.541187695358566,1.73924414391098,111.31911882451962,-3.297004107241624,0.008742983147580001,6.987881890519104
506,15.445411431762661,3.0299999999999643,21.558138619067044,1.7420686745329808,111.49988462664308,-3.299680197034114,0.008757180460479285,6.987881890519104
507,15.487338723105776,3.035999999999964,21.57508960107856,1.7448954907125689,111.68079670975918,-3.3023562810447427,0.008771389262260865,6.987881890519104
508,15.52926601444889,3.041999999999964,21.59204064133036,1.7477245924348574,111.86185507291472,-3.3050323592734756,0.008785609552849875,6.987881890519104
509,15.571193305792004,3.0479999999999636,21.608991739759716,1.7505559796849615,112.04305971515669,-3.3077084317202736,0.008799841332171468,6.987881890519104
510,15.613120597135119,3.0539999999999634,21.62594289630396,1.753389652447994,112.22441063553188,-3.3103844983851016,0.00881408460015078,6.987881890519104
511,15.655047888478233,3.059999999999963,21.642894110900457,1.7562256107090686,112.40590783308721,-3.3130605592679214,0.008828339356712954,6.987881890519104
512,15.696975179821347,3.065999999999963,21.659845383486623,1.7590638544532986,112.58755130686959,-3.315736614368696,0.008842605601783135,6.987881890519104
513,15.738902471164462,3.0719999999999628,21.676796713999927,1.761904383665796,112.76934105592584,-3.3184126636873863,0.008856883335286461,6.987881890519104
514,15.780829762507576,3.0779999999999625,21.69374810237789,1.7647471983316743,112.95127707930293,-3.321088707223956,0.008871172557148081,6.987881890519104
515,15.82275705385069,3.0839999999999623,21.710699548558047,1.7675922984360457,113.13335937604768,-3.3237647449783663,0.008885473267293133,6.987881890519104
516,15.864684345193805,3.089999999999962,21.727651052478013,1.7704396839640215,113.31558794520704,-3.32644077695058,0.008899785465646765,6.987881890519104
517,15.906611636536919,3.095999999999962,21.744602614075415,1.7732893549007143,113.49796278582784,-3.329116803140556,0.00891410915213411,6.987881890519104
518,15.948538927880033,3.1019999999999617,21.761554233287956,1.776141311231234,113.68048389695701,-3.331792823548258,0.008928444326680324,6.987881890519104
519,15.990466219223148,3.1079999999999615,21.778505910053386,1.778995552940694,113.86315127764145,-3.334468838173646,0.00894279098921054,6.987881890519104
520,16.032393510566262,3.1139999999999612,21.795457644309472,1.781852080014204,114.04596492692805,-3.337144847016683,0.008957149139649909,6.987881890519104
521,16.074320801909376,3.119999999999961,21.812409435994052,1.7847108924368746,114.22892484386371,-3.3398208500773268,0.00897151877792357,6.987881890519104
