step,t,tau,w_inf,E,Z,P_in,epsilon,phi_prime
715,24.29258153443728,4.28399999999994,25.26698972738501,2.3761863989630485,152.0886792981488,-3.8537152644476325,0.00023890033878861918,6.987881890519104
716,24.334508825780393,4.2899999999999405,25.284156033286987,2.379496233180072,152.3005104406078,-3.85639829331196,0.00023923308236909455,6.987881890519104
717,24.376436117123507,4.295999999999941,25.30132233865149,2.3828083707656207,152.5124890064157,-3.859081322010143,0.00023956605752162484,6.987881890519104
718,24.41836340846662,4.301999999999941,25.318488643479036,2.386122811719075,152.72461499556294,-3.861764350541994,0.00023989926424619506,6.987881890519104
719,24.460290699809736,4.307999999999941,25.33565494777014,2.389439556039817,152.9368884080399,-3.864447378907326,0.00024023270254279008,6.987881890519104
720,24.50221799115285,4.313999999999941,25.352821251525313,2.392758603727227,153.1493092438371,-3.8671304071059502,0.00024056637241139504,6.987881890519104
721,24.544145282495965,4.319999999999942,25.369987554745066,2.3960799547806833,153.36187750294516,-3.8698134351376785,0.00024090027385199517,6.987881890519104
722,24.58607257383908,4.325999999999942,25.387153857429922,2.399403609199564,153.5745931853545,-3.872496463002321,0.00024123440686457543,6.987881890519104
723,24.627999865182193,4.331999999999942,25.4043201595804,2.4027295669832465,153.78745629105583,-3.8751794906996877,0.00024156877144912122,6.987881890519104
724,24.669927156525308,4.337999999999942,25.421486461197027,2.4060578281311047,154.00046682003978,-3.8778625182295903,0.00024190336760561784,6.987881890519104
725,24.711854447868422,4.343999999999943,25.438652762280306,2.409388392642514,154.21362477229698,-3.8805455455918345,0.0002422381953340506,6.987881890519104
726,24.753781739211536,4.349999999999943,25.455819062830777,2.4127212605168484,154.4269301478182,-3.8832285727862326,0.00024257325463440495,6.987881890519104
727,24.79570903055465,4.355999999999943,25.47298536284896,2.4160564317534794,154.64038294659426,-3.8859115998125904,0.00024290854550666644,6.987881890519104
728,24.837636321897765,4.361999999999943,25.490151662335386,2.4193939063517784,154.85398316861585,-3.8885946266707174,0.00024324406795082053,6.987881890519104
729,24.87956361324088,4.3679999999999435,25.50731796129058,2.4227336843111154,155.06773081387388,-3.8912776533604183,0.0002435798219668529,6.987881890519104
730,24.921490904583994,4.373999999999944,25.524484259715074,2.426075765630859,155.2816258823592,-3.893960679881501,0.0002439158075547492,6.987881890519104
731,24.963418195927108,4.379999999999944,25.541650557609398,2.4294201503103774,155.4956683740628,-3.8966437062337733,0.00024425202471449524,6.987881890519104
732,25.005345487270223,4.385999999999944,25.55881685497409,2.432766838349037,155.70985828897557,-3.899326732417036,0.00024458847344607673,6.987881890519104
733,25.047272778613337,4.391999999999944,25.57598315180967,2.4361158297462038,155.92419562708852,-3.9020097584310993,0.0002449251537494795,6.987881890519104
734,25.08920006995645,4.397999999999945,25.5931494481167,2.439467124501241,156.13868038839274,-3.904692784275763,0.0002452620656246897,6.987881890519104
735,25.131127361299566,4.403999999999945,25.61031574389569,2.4428207226135132,156.35331257287925,-3.9073758099508336,0.00024559920907169305,6.987881890519104
736,25.17305465264268,4.409999999999945,25.62748203914721,2.446176624082382,156.56809218053928,-3.9100588354561134,0.0002459365840904759,6.987881890519104
737,25.214981943985794,4.415999999999945,25.64464833387177,2.449534828907208,156.78301921136392,-3.9127418607914057,0.0002462741906810242,6.987881890519104
738,25.25690923532891,4.4219999999999455,25.661814628069944,2.4528953370873516,156.9980936653444,-3.9154248859565124,0.00024661202884332416,6.987881890519104
739,25.298836526672023,4.427999999999946,25.678980921742237,2.456258148622171,157.21331554247195,-3.9181079109512353,0.00024695009857736194,6.987881890519104
740,25.340763818015137,4.433999999999946,25.69614721488922,2.459623263511024,157.42868484273785,-3.9207909357753734,0.00024728839988312403,6.987881890519104
741,25.38269110935825,4.439999999999946,25.713313507511444,2.4629906817532663,157.6442015661335,-3.923473960428731,0.00024762693276059677,6.987881890519104
742,25.424618400701366,4.445999999999946,25.73047979960945,2.4663604033482542,157.85986571265022,-3.9261569849111067,0.0002479656972097666,6.987881890519104
743,25.46654569204448,4.451999999999947,25.7476460911838,2.4697324282953423,158.07567728227949,-3.9288400092222986,0.0002483046932306201,6.987881890519104
744,25.508472983387595,4.457999999999947,25.76481238223503,2.473106756593882,158.29163627501276,-3.931523033362107,0.00024864392082314386,6.987881890519104
745,25.55040027473071,4.463999999999947,25.781978672763714,2.476483388243226,158.5077426908415,-3.9342060573303304,0.00024898337998732447,6.987881890519104
746,25.592327566073823,4.469999999999947,25.799144962770384,2.4798623232427244,158.72399652975727,-3.9368890811267656,0.00024932307072314866,6.987881890519104
747,25.634254857416938,4.475999999999948,25.816311252255613,2.483243561591727,158.9403977917517,-3.9395721047512104,0.00024966299303060327,6.987881890519104
748,25.676182148760052,4.481999999999948,25.833477541219956,2.486627103289582,159.1569464768164,-3.942255128203462,0.0002500031469096751,6.987881890519104
749,25.718109440103166,4.487999999999948,25.850643829663976,2.490012948335636,159.37364258494298,-3.9449381514833153,0.00025034353236035115,6.987881890519104
750,25.76003673144628,4.493999999999948,25.867810117588224,2.4934010967292357,159.5904861161233,-3.9476211745905667,0.0002506841493826184,6.987881890519104
751,25.801964022789395,4.4999999999999485,25.884976404993285,2.4967915484697256,159.807477070349,-3.950304197525012,0.00025102499797646387,6.987881890519104
752,25.84389131413251,4.505999999999949,25.902142691879703,2.5001843035564493,160.024615447612,-3.9529872202864444,0.0002513660781418748,6.987881890519104
753,25.885818605475624,4.511999999999949,25.91930897824807,2.50357936198875,160.2419012479041,-3.9556702428746586,0.00025170738987883836,6.987881890519104
754,25.927745896818738,4.517999999999949,25.936475264098934,2.5069767237659675,160.45933447121723,-3.958353265289449,0.0002520489331873418,6.987881890519104
755,25.969673188161853,4.523999999999949,25.953641549432866,2.5103763888874426,160.6769151175433,-3.9610362875306064,0.00025239070806737244,6.987881890519104
756,26.011600479504967,4.52999999999995,25.97080783425045,2.513778357352514,160.89464318687436,-3.9637193095979235,0.0002527327145189178,6.987881890519104
757,26.05352777084808,4.53599999999995,25.98797411855225,2.5171826291605193,161.11251867920237,-3.9664023314911923,0.0002530749525419653,6.987881890519104
758,26.095455062191196,4.54199999999995,26.005140402338835,2.520589204310795,161.33054159451942,-3.9690853532102044,0.0002534174221365024,6.987881890519104
759,26.13738235353431,4.54799999999995,26.022306685610808,2.5239980828026773,161.5487119328177,-3.971768374754751,0.0002537601233025169,6.987881890519104
760,26.179309644877424,4.5539999999999505,26.03947296836873,2.5274092646354998,161.7670296940894,-3.974451396124621,0.0002541030560399966,6.987881890519104
761,26.22123693622054,4.559999999999951,26.056639250613184,2.530822749808595,161.98549487832665,-3.9771344173196037,0.00025444622034892907,6.987881890519104
762,26.263164227563653,4.565999999999951,26.073805532344736,2.534238538321294,162.20410748552175,-3.9798174383394884,0.0002547896162293022,6.987881890519104
763,26.305091518906767,4.571999999999951,26.090971813564,2.537656630172929,162.42286751566704,-3.982500459184064,0.00025513324368110394,6.987881890519104
764,26.34701881024988,4.577999999999951,26.108138094271546,2.5410770253628283,162.64177496875485,-3.9851834798531183,0.00025547710270432225,6.987881890519104
765,26.388946101592996,4.583999999999952,26.125304374467966,2.54449972389032,162.86082984477764,-3.987866500346437,0.0002558211932989454,6.987881890519104
766,26.43087339293611,4.589999999999952,26.14247065415384,2.5479247257547315,163.08003214372778,-3.9905495206638086,0.0002561655154649613,6.987881890519104
767,26.472800684279225,4.595999999999952,26.15963693332976,2.551352030955388,163.29938186559787,-3.9932325408050175,0.0002565100692023583,6.987881890519104
768,26.51472797562234,4.601999999999952,26.176803211996326,2.5547816394916136,163.51887901038037,-3.99591556076985,0.0002568548545111246,6.987881890519104
769,26.556655266965453,4.607999999999953,26.193969490154128,2.5582135513627327,163.7385235780679,-3.9985985805580926,0.00025719987139124866,6.987881890519104
770,26.598582558308568,4.613999999999953,26.211135767803757,2.5616477665680657,163.95831556865312,-4.001281600169527,0.00025754511984271884,6.987881890519104
771,26.640509849651682,4.619999999999953,26.228302044945824,2.5650842851069355,164.1782549821288,-4.00396461960394,0.0002578905998655239,6.987881890519104
772,26.682437140994796,4.625999999999953,26.24546832158091,2.5685231069786596,164.39834181848755,-4.006647638861109,0.0002582363114596521,6.987881890519104
773,26.72436443233791,4.6319999999999535,26.26263459770964,2.571964232182558,164.61857607772222,-4.009330657940825,0.0002585822546250923,6.987881890519104
774,26.766291723681025,4.637999999999954,26.279800873332572,2.5754076607179472,164.83895775982563,-4.012013676842863,0.0002589284293618332,6.987881890519104
775,26.80821901502414,4.643999999999954,26.29696714845036,2.5788533925841426,165.0594868647907,-4.01469669556701,0.00025927483566986375,6.987881890519104
776,26.850146306367254,4.649999999999954,26.31413342306359,2.5823014277804592,165.28016339261035,-4.0173797141130425,0.00025962147354917267,6.987881890519104
777,26.892073597710368,4.655999999999954,26.331299697172863,2.585751766306211,165.5009873432776,-4.020062732480744,0.0002599683429997491,6.987881890519104
778,26.934000889053483,4.661999999999955,26.348465970778797,2.5892044081607097,165.72195871678542,-4.022745750669891,0.00026031544402158204,6.987881890519104
779,26.975928180396597,4.667999999999955,26.365632243881993,2.5926593533432656,165.94307751312698,-4.025428768680266,0.0002606627766146607,6.987881890519104
780,27.01785547173971,4.673999999999955,26.382798516483074,2.59611660185319,166.16434373229535,-4.028111786511647,0.00026101034077897415,6.987881890519104
781,27.059782763082826,4.679999999999955,26.399964788582643,2.599576153689789,166.3857573742837,-4.0307948041638095,0.00026135813651451177,6.987881890519104
782,27.10171005442594,4.6859999999999555,26.41713106018133,2.603038008852372,166.60731843908536,-4.0334778216365335,0.00026170616382126293,6.987881890519104
783,27.143637345769054,4.691999999999956,26.434297331279748,2.6065021673402446,166.8290269266936,-4.036160838929596,0.0002620544226992172,6.987881890519104
784,27.18556463711217,4.697999999999956,26.45146360187851,2.6099686291527098,167.05088283710165,-4.038843856042772,0.0002624029131483639,6.987881890519104
785,27.227491928455283,4.703999999999956,26.468629871978237,2.613437394289073,167.272886170303,-4.041526872975837,0.0002627516351686928,6.987881890519104
786,27.269419219798397,4.709999999999956,26.485796141579574,2.6169084627486354,167.49503692629105,-4.044209889728567,0.00026310058876019354,6.987881890519104
787,27.31134651114151,4.715999999999957,26.502962410683114,2.6203818345306984,167.71733510505936,-4.046892906300737,0.000263449773922856,6.987881890519104
788,27.353273802484626,4.721999999999957,26.520128679289503,2.6238575096345613,167.93978070660143,-4.049575922692121,0.00026379919065667,6.987881890519104
789,27.39520109382774,4.727999999999957,26.537294947399374,2.627335488059523,168.16237373091084,-4.052258938902491,0.0002641488389616254,6.987881890519104
790,27.437128385170855,4.733999999999957,26.55446121501333,2.6308157698048795,168.38511417798134,-4.054941954931621,0.00026449871883771234,6.987881890519104
791,27.47905567651397,4.739999999999958,26.571627482132023,2.6342983548699275,168.60800204780648,-4.057624970779282,0.0002648488302849208,6.987881890519104
792,27.520982967857083,4.745999999999958,26.588793748756096,2.637783243253962,168.83103734038013,-4.060307986445247,0.00026519917330324115,6.987881890519104
793,27.562910259200198,4.751999999999958,26.605960014886165,2.641270434956276,169.05422005569608,-4.062991001929287,0.00026554974789266356,6.987881890519104
794,27.604837550543312,4.757999999999958,26.623126280522868,2.644759929976161,169.27755019374823,-4.065674017231172,0.00026590055405317846,6.987881890519104
795,27.646764841886426,4.7639999999999585,26.64029254566685,2.6482517283129083,169.50102775453044,-4.068357032350672,0.00026625159178477625,6.987881890519104
796,27.68869213322954,4.769999999999959,26.657458810318758,2.651745829965807,169.72465273803664,-4.071040047287554,0.00026660286108744734,6.987881890519104
797,27.730619424572655,4.775999999999959,26.67462507447922,2.6552422349341462,169.94842514426097,-4.073723062041592,0.00026695436196118256,6.987881890519104
798,27.77254671591577,4.781999999999959,26.6917913381489,2.6587409432172118,170.17234497319745,-4.076406076612548,0.00026730609440597255,6.987881890519104
799,27.814474007258884,4.787999999999959,26.70895760132842,2.6622419548142893,170.39641222484025,-4.079089091000194,0.00026765805842180807,6.987881890519104
800,27.856401298601998,4.79399999999996,26.726123864018447,2.6657452697246633,170.6206268991835,-4.081772105204294,0.00026801025400868,6.987881890519104
801,27.898328589945113,4.79999999999996,26.74329012621961,2.6692508879476176,170.84498899622145,-4.084455119224616,0.0002683626811665792,6.987881890519104
802,27.940255881288227,4.80599999999996,26.76045638793258,2.672758809482432,171.06949851594842,-4.087138133060925,0.00026871533989549683,6.987881890519104
803,27.98218317263134,4.81199999999996,26.777622649157994,2.6762690343283886,171.29415545835877,-4.089821146712986,0.00026906823019542394,6.987881890519104
804,28.024110463974456,4.8179999999999605,26.79478890989652,2.6797815624847665,171.51895982344695,-4.092504160180565,0.0002694213520663519,6.987881890519104
805,28.06603775531757,4.823999999999961,26.811955170148806,2.6832963939508425,171.74391161120735,-4.095187173463422,0.0002697747055082719,6.987881890519104
806,28.107965046660684,4.829999999999961,26.82912142991551,2.6868135287258936,171.9690108216345,-4.097870186561325,0.0002701282905211753,6.987881890519104
807,28.1498923380038,4.835999999999961,26.8462876891973,2.690332966809195,172.19425745472304,-4.100553199474034,0.0002704821071050537,6.987881890519104
808,28.191819629346913,4.8419999999999614,26.863453947994827,2.693854708200021,172.4196515104676,-4.103236212201312,0.0002708361552598986,6.987881890519104
809,28.233746920690027,4.847999999999962,26.88062020630877,2.697378752897643,172.6451929888628,-4.1059192247429195,0.00027119043498570174,6.987881890519104
810,28.27567421203314,4.853999999999962,26.897786464139767,2.700905100901333,172.87088188990344,-4.108602237098619,0.00027154494628245477,6.987881890519104
811,28.317601503376256,4.859999999999962,26.914952721488504,2.704433752210361,173.09671821358432,-4.111285249268169,0.0002718996891501495,6.987881890519104
812,28.35952879471937,4.865999999999962,26.932118978355664,2.707964706823996,173.32270195990034,-4.11396826125133,0.0002722546635887781,6.987881890519104
813,28.401456086062485,4.871999999999963,26.949285234741893,2.711497964741504,173.5488331288464,-4.11665127304786,0.0002726098695983324,6.987881890519104
814,28.4433833774056,4.877999999999963,26.966451490647867,2.715033525962152,173.7751117204175,-4.11933428465752,0.0002729653071788046,6.987881890519104
815,28.485310668748713,4.883999999999963,26.983617746074266,2.718571390485205,174.00153773460858,-4.122017296080066,0.00027332097633018675,6.987881890519104
816,28.527237960091828,4.889999999999963,27.000784001021767,2.722111558309925,174.2281111714149,-4.124700307315255,0.00027367687705247143,6.987881890519104
817,28.569165251434942,4.8959999999999635,27.017950255491055,2.725654029435575,174.45483203083148,-4.127383318362844,0.0002740330093456508,6.987881890519104
818,28.611092542778056,4.901999999999964,27.035116509482787,2.7291988038614146,174.68170031285365,-4.13006632922259,0.00027438937320971746,6.987881890519104
819,28.65301983412117,4.907999999999964,27.05228276299767,2.7327458815867036,174.90871601747656,-4.1327493398942465,0.0002747459686446639,6.987881890519104
820,28.694947125464285,4.913999999999964,27.06944901603637,2.7362952626106996,175.13587914469565,-4.13543235037757,0.0002751027956504829,6.987881890519104
821,28.7368744168074,4.919999999999964,27.086615268599573,2.7398469469326603,175.36318969450627,-4.138115360672314,0.0002754598542271671,6.987881890519104
822,28.778801708150514,4.925999999999965,27.103781520687985,2.74340093455184,175.5906476669039,-4.140798370778231,0.00027581714437470954,6.987881890519104
823,28.820728999493628,4.931999999999965,27.12094777230227,2.7469572254674928,175.81825306188404,-4.143481380695076,0.00027617466609310305,6.987881890519104
824,28.862656290836743,4.937999999999965,27.13811402344312,2.75051581967887,176.04600587944225,-4.146164390422601,0.00027653241938234066,6.987881890519104
825,28.904583582179857,4.943999999999965,27.155280274111245,2.7540767171852254,176.27390611957418,-4.148847399960554,0.0002768904042424156,6.987881890519104
826,28.94651087352297,4.9499999999999655,27.172446524307343,2.7576399179858075,176.50195378227562,-4.151530409308692,0.0002772486206733212,6.987881890519104
827,28.988438164866086,4.955999999999966,27.189612774032085,2.761205422079864,176.73014886754214,-4.154213418466761,0.0002776070686750505,6.987881890519104
828,29.0303654562092,4.961999999999966,27.206779023286195,2.764773229466643,176.95849137536976,-4.156896427434513,0.0002779657482475972,6.987881890519104
829,29.072292747552314,4.967999999999966,27.223945272070342,2.76834334014539,177.18698130575424,-4.159579436211698,0.0002783246593909548,6.987881890519104
830,29.11422003889543,4.9739999999999664,27.241111520385253,2.7719157541153483,177.41561865869156,-4.16226244479806,0.0002786838021051168,6.987881890519104
831,29.156147330238543,4.979999999999967,27.258277768231622,2.7754904713757624,177.64440343417778,-4.164945453193352,0.00027904317639007716,6.987881890519104
832,29.198074621581657,4.985999999999967,27.275444015610166,2.7790674919258733,177.8733356322088,-4.167628461397318,0.0002794027822458294,6.987881890519104
833,29.24000191292477,4.991999999999967,27.292610262521563,2.782646815764922,178.102415252781,-4.170311469409708,0.00027976261967236775,6.987881890519104
834,29.281929204267886,4.997999999999967,27.309776508966557,2.786228442892145,178.33164229589042,-4.172994477230264,0.0002801226886696861,6.987881890519104
835,29.323856495611,5.003999999999968,27.32694275494584,2.7898123733067823,178.56101676153335,-4.175677484858737,0.0002804829892377786,6.987881890519104
836,29.365783786954115,5.009999999999968,27.344109000460122,2.79339860700807,178.79053864970618,-4.178360492294867,0.0002808435213766395,6.987881890519104
837,29.40771107829723,5.015999999999968,27.361275245510125,2.796987143995241,179.02020796040523,-4.181043499538399,0.00028120428508626304,6.987881890519104
838,29.449638369640343,5.021999999999968,27.378441490096566,2.8005779842675307,179.25002469362698,-4.183726506589079,0.0002815652803666438,6.987881890519104
839,29.491565660983458,5.0279999999999685,27.395607734220157,2.8041711278241683,179.4799888493679,-4.186409513446648,0.00028192650721777613,6.987881890519104
840,29.533492952326572,5.033999999999969,27.412773977881617,2.8077665746643876,179.71010042762467,-4.189092520110848,0.0002822879656396548,6.987881890519104
841,29.575420243669686,5.039999999999969,27.429940221081683,2.8113643247874154,179.94035942839386,-4.191775526581422,0.00028264965563227454,6.987881890519104
842,29.6173475350128,5.045999999999969,27.44710646382106,2.8149643781924802,180.1707658516722,-4.194458532858109,0.0002830115771956301,6.987881890519104
843,29.659274826355915,5.051999999999969,27.46427270610049,2.8185667348788086,180.40131969745647,-4.197141538940652,0.0002833737303297165,6.987881890519104
844,29.70120211769903,5.05799999999997,27.48143894792068,2.822171394845625,180.6320209657435,-4.199824544828789,0.00028373611503452865,6.987881890519104
845,29.743129409042144,5.06399999999997,27.498605189282372,2.825778358092154,180.86286965653025,-4.20250755052226,0.00028409873131006187,6.987881890519104
846,29.785056700385258,5.06999999999997,27.515771430186305,2.8293876246176164,181.0938657698137,-4.205190556020804,0.00028446157915631146,6.987881890519104
847,29.826983991728373,5.07599999999997,27.532937670633206,2.8329991944212347,181.32500930559087,-4.207873561324157,0.0002848246585732726,6.987881890519104
848,29.868911283071487,5.0819999999999705,27.550103910623804,2.836613067502226,181.55630026385882,-4.210556566432058,0.00028518796956094076,6.987881890519104
849,29.9108385744146,5.087999999999971,27.567270150158837,2.8402292438598096,181.78773864461488,-4.213239571344244,0.00028555151211931174,6.987881890519104
850,29.952765865757716,5.093999999999971,27.58443638923905,2.8438477234932016,182.01932444785612,-4.215922576060449,0.00028591528624838093,6.987881890519104
851,29.99469315710083,5.099999999999971,27.60160262786518,2.8474685064016168,182.25105767357996,-4.218605580580409,0.0002862792919481443,6.987881890519104
852,30.036620448443944,5.1059999999999715,27.61876886603796,2.8510915925842695,182.48293832178373,-4.22128858490386,0.0002866435292185976,6.987881890519104
853,30.07854773978706,5.111999999999972,27.635935103758158,2.8547169820403724,182.71496639246493,-4.223971589030533,0.0002870079980597369,6.987881890519104
854,30.120475031130173,5.117999999999972,27.653101341026495,2.858344674769135,182.94714188562114,-4.226654592960164,0.00028737269847155846,6.987881890519104
855,30.162402322473287,5.123999999999972,27.67026757784374,2.8619746707697677,183.17946480124976,-4.229337596692486,0.0002877376304540582,6.987881890519104
856,30.2043296138164,5.129999999999972,27.687433814210628,2.865606970041478,183.41193513934863,-4.23202060022723,0.00028810279400723267,6.987881890519104
857,30.246256905159516,5.135999999999973,27.70460005012792,2.8692415725834723,183.64455289991542,-4.234703603564127,0.00028846818913107826,6.987881890519104
858,30.28818419650263,5.141999999999973,27.72176628559636,2.8728784783949552,183.87731808294782,-4.237386606702908,0.0002888338158255913,6.987881890519104
859,30.330111487845745,5.147999999999973,27.738932520616725,2.8765176874751313,184.1102306884439,-4.240069609643305,0.00028919967409076874,6.987881890519104
860,30.37203877918886,5.153999999999973,27.75609875518974,2.880159199823202,184.34329071640147,-4.242752612385044,0.0002895657639266072,6.987881890519104
861,30.413966070531973,5.1599999999999735,27.773264989316182,2.8838030154383687,184.5764981668185,-4.2454356149278585,0.0002899320853331035,6.987881890519104
862,30.455893361875088,5.165999999999974,27.79043122299682,2.88744913431983,184.80985303969322,-4.248118617271471,0.0002902986383102548,6.987881890519104
863,30.497820653218202,5.171999999999974,27.80759745623241,2.891097556466784,185.04335533502365,-4.250801619415615,0.000290665422858058,6.987881890519104
864,30.539747944561316,5.177999999999974,27.824763689023715,2.8947482818784276,185.27700505280808,-4.253484621360013,0.00029103243897651046,6.987881890519104
865,30.58167523590443,5.183999999999974,27.841929921371502,2.898401310553955,185.51080219304478,-4.2561676231043934,0.00029139968666560943,6.987881890519104
866,30.623602527247545,5.189999999999975,27.85909615327655,2.902056642492561,185.74474675573214,-4.258850624648481,0.00029176716592535236,6.987881890519104
867,30.66552981859066,5.195999999999975,27.87626238473961,2.905714277693436,185.97883874086855,-4.2615336259920005,0.00029213487675573674,6.987881890519104
868,30.707457109933774,5.201999999999975,27.893428615761472,2.90937421615577,186.21307814845258,-4.264216627134677,0.00029250281915676037,6.987881890519104
869,30.749384401276888,5.207999999999975,27.91059484634291,2.9130364578787544,186.4474649784828,-4.266899628076233,0.0002928709931284209,6.987881890519104
870,30.791311692620003,5.2139999999999755,27.927761076484693,2.9167010028615756,186.6819992309578,-4.2695826288163925,0.0002932393986707163,6.987881890519104
871,30.833238983963117,5.219999999999976,27.944927306187598,2.92036785110342,186.91668090587643,-4.2722656293548775,0.0002936080357836445,6.987881890519104
872,30.87516627530623,5.225999999999976,27.96209353545241,2.924037002603472,187.15151000323743,-4.274948629691409,0.0002939769044672037,6.987881890519104
873,30.917093566649346,5.231999999999976,27.979259764279924,2.927708457360915,187.38648652303965,-4.277631629825709,0.0002943460047213921,6.987881890519104
874,30.95902085799246,5.2379999999999765,27.996425992670908,2.93138221537493,187.6216104652821,-4.2803146297574965,0.00029471533654620803,6.987881890519104
875,31.000948149335574,5.243999999999977,28.013592220626144,2.935058276644698,187.85688182996384,-4.282997629486492,0.00029508489994165015,6.987881890519104
876,31.04287544067869,5.249999999999977,28.030758448146436,2.938736641169398,188.09230061708385,-4.285680629012415,0.00029545469490771677,6.987881890519104
877,31.084802732021803,5.255999999999977,28.047924675232565,2.9424173089482064,188.3278668266414,-4.2883636283349835,0.0002958247214444068,6.987881890519104
878,31.126730023364917,5.261999999999977,28.065090901885316,2.9461002799802998,188.56358045863576,-4.291046627453914,0.000296194979551719,6.987881890519104
879,31.16865731470803,5.267999999999978,28.08225712810551,2.949785554264852,188.7994415130662,-4.293729626368924,0.0002965654692296523,6.987881890519104
880,31.210584606051146,5.273999999999978,28.09942335389391,2.9534731318010365,189.03544998993212,-4.296412625079729,0.0002969361904782058,6.987881890519104
881,31.25251189739426,5.279999999999978,28.116589579251336,2.9571630125880235,189.27160588923311,-4.299095623586047,0.0002973071432973787,6.987881890519104
882,31.294439188737375,5.285999999999978,28.13375580417858,2.960855196624984,189.50790921096865,-4.301778621887592,0.0002976783276871703,6.987881890519104
883,31.33636648008049,5.2919999999999785,28.150922028676447,2.9645496839110863,189.74435995513844,-4.304461619984078,0.00029804974364758014,6.987881890519104
884,31.378293771423603,5.297999999999979,28.16808825274574,2.968246474445496,189.9809581217421,-4.3071446178752195,0.00029842139117860757,6.987881890519104
885,31.420221062766718,5.303999999999979,28.185254476387247,2.9719455682273788,190.21770371077952,-4.309827615560727,0.00029879327028025244,6.987881890519104
886,31.462148354109832,5.309999999999979,28.20242069960181,2.9756469652559,190.4545967222505,-4.312510613040315,0.00029916538095251443,6.987881890519104
887,31.504075645452946,5.315999999999979,28.219586922390203,2.9793506655302195,190.691637156155,-4.315193610313694,0.0002995377231953935,6.987881890519104
888,31.54600293679606,5.32199999999998,28.236753144753255,2.9830566690494997,190.92882501249306,-4.317876607380575,0.00029991029700888967,6.987881890519104
889,31.587930228139175,5.32799999999998,28.25391936669179,2.986764975812899,191.16616029126482,-4.320559604240668,0.0003002831023930032,6.987881890519104
890,31.62985751948229,5.33399999999998,28.27108558820661,2.9904755858195764,191.40364299247045,-4.3232426008936855,0.00030065613934773436,6.987881890519104
891,31.671784810825404,5.33999999999998,28.288251809298522,2.9941884990686876,191.6412731161102,-4.325925597339332,0.0003010294078730835,6.987881890519104
892,31.713712102168518,5.3459999999999805,28.30541802996837,2.997903715559385,191.87905066218437,-4.328608593577318,0.0003014029079690511,6.987881890519104
893,31.755639393511633,5.351999999999981,28.322584250216952,3.001621235290826,192.11697563069345,-4.33129158960735,0.00030177663963563793,6.987881890519104
894,31.797566684854747,5.357999999999981,28.33975047004511,3.0053410582621587,192.355048021638,-4.333974585429137,0.0003021506028728449,6.987881890519104
895,31.83949397619786,5.363999999999981,28.356916689453662,3.009063184472535,192.59326783501848,-4.336657581042384,0.00030252479768067274,6.987881890519104
896,31.881421267540976,5.3699999999999815,28.374082908443427,3.0127876139211023,192.83163507083566,-4.339340576446794,0.00030289922405912263,6.987881890519104
897,31.92334855888409,5.375999999999982,28.39124912701525,3.0165143466070097,193.0701497290902,-4.342023571642075,0.0003032738820081956,6.987881890519104
898,31.965275850227204,5.381999999999982,28.408415345169946,3.0202433825294,193.30881180978304,-4.344706566627931,0.0003036487715278931,6.987881890519104
899,32.00720314157032,5.387999999999982,28.42558156290835,3.0239747216874195,193.547621312915,-4.347389561404063,0.00030402389261821654,6.987881890519104
900,32.04913043291344,5.393999999999982,28.442747780231304,3.02770836408021,193.78657823848712,-4.350072555970176,0.00030439924527916743,6.987881890519104
901,32.09105772425655,5.399999999999983,28.45991399713965,3.031444309706912,194.02568258650055,-4.352755550325972,0.0003047748295107476,6.987881890519104
902,32.132985015599665,5.405999999999983,28.47708021363422,3.0351825585666643,194.26493435695633,-4.355438544471149,0.00030515064531295874,6.987881890519104
903,32.17491230694278,5.411999999999983,28.494246429715844,3.0389231106586063,194.5043335498558,-4.358121538405414,0.0003055266926858029,6.987881890519104
904,32.216839598285894,5.417999999999983,28.511412645385384,3.0426659659818736,194.74388016520018,-4.36080453212846,0.00030590297162928195,6.987881890519104
905,32.25876688962901,5.4239999999999835,28.52857886064368,3.0464111245355996,194.983574202991,-4.363487525639991,0.00030627948214339846,6.987881890519104
906,32.30069418097212,5.429999999999984,28.545745075491556,3.050158586318919,195.22341566322973,-4.366170518939704,0.00030665622422815453,6.987881890519104
907,32.34262147231524,5.435999999999984,28.562911289929893,3.053908351330962,195.46340454591788,-4.368853512027297,0.0003070331978835527,6.987881890519104
908,32.38454876365835,5.441999999999984,28.580077503959522,3.05766041957086,195.7035408510572,-4.371536504902467,0.00030741040310959566,6.987881890519104
909,32.426476055001466,5.447999999999984,28.597243717581303,3.0614147910377407,195.94382457864947,-4.374219497564911,0.0003077878399062862,6.987881890519104
910,32.46840334634458,5.453999999999985,28.614409930796096,3.0651714657307316,196.18425572869643,-4.376902490014324,0.000308165508273627,6.987881890519104
911,32.510330637687694,5.459999999999985,28.63157614360475,3.068930443648957,196.42483430120006,-4.379585482250401,0.0003085434082116213,6.987881890519104
912,32.55225792903081,5.465999999999985,28.648742356008118,3.0726917247915417,196.66556029616237,-4.382268474272838,0.00030892153972027214,6.987881890519104
913,32.59418522037392,5.471999999999985,28.66590856800706,3.076455309157607,196.90643371358544,-4.384951466081327,0.00030929990279958283,6.987881890519104
914,32.63611251171704,5.4779999999999855,28.68307477960246,3.080221196746274,197.14745455347148,-4.387634457675562,0.00030967849744955683,6.987881890519104
